lat,lng,desc,zip,title,timeStamp,twp,addr
40.2560369,-75.5927008,BUCHERT RD & LAUREL WAY;  LOWER POTTSGROVE; Station 329; 2016-01-06 @ 18:12:16;,19464,EMS: FEVER,1/6/2016 18:12,LOWER POTTSGROVE,BUCHERT RD & LAUREL WAY
40.1339362,-75.3450564,LOCUST ST & LAUREL DR;  NORRISTOWN; Station 308A; 2016-01-06 @ 18:18:03;,19401,EMS: SUBJECT IN PAIN,1/6/2016 18:18,NORRISTOWN,LOCUST ST & LAUREL DR
40.13358,-75.442488,PINETOWN RD & EGYPT RD; LOWER PROVIDENCE; 2016-01-06 @ 18:18:05;,19403,Traffic: HAZARDOUS ROAD CONDITIONS -,1/6/2016 18:18,LOWER PROVIDENCE,PINETOWN RD & EGYPT RD
40.2948168,-75.537972,BIG RD & COLONIAL RD;  UPPER FREDERICK; Station 331; 2016-01-06 @ 18:26:35;,18074,EMS: HEAD INJURY,1/6/2016 18:26,UPPER FREDERICK,BIG RD & COLONIAL RD
40.115692,-75.347573,MAIN ST & BARBADOES ST; NORRISTOWN; 2016-01-06 @ 18:29:23-Station:STA27;,19401,Fire: FIRE ALARM,1/6/2016 18:29,NORRISTOWN,MAIN ST & BARBADOES ST
40.0859835,-75.1896126,SOUTHAMPTON AVE & ABINGTON AVE;  SPRINGFIELD; Station 311; 2016-01-06 @ 18:26:59;,19038,EMS: MEDICAL ALERT ALARM,1/6/2016 18:26,SPRINGFIELD,SOUTHAMPTON AVE & ABINGTON AVE
40.1842742,-75.2276629,N BETHLEHEM PIKE & PENLLYN PIKE; LOWER GWYNEDD; 2016-01-06 @ 18:30:00;,19002,Traffic: VEHICLE ACCIDENT -,1/6/2016 18:30,LOWER GWYNEDD,N BETHLEHEM PIKE & PENLLYN PIKE
40.2285991,-75.2963342,BROAD ST & ALLENTOWN RD; UPPER GWYNEDD; 2016-01-06 @ 18:27:43;,19446,Traffic: VEHICLE ACCIDENT -,1/6/2016 18:27,UPPER GWYNEDD,BROAD ST & ALLENTOWN RD
40.222882,-75.3987889,PRISON RD & PIGGERY RD;  SKIPPACK; Station 336; 2016-01-06 @ 18:34:32;,,EMS: LACERATIONS,1/6/2016 18:34,SKIPPACK,PRISON RD & PIGGERY RD
40.1507107,-75.0552739,BRAE BOURN RD & DEAD END;  LOWER MORELAND; Station 355; 2016-01-06 @ 18:42:00;,,EMS: FALL VICTIM,1/6/2016 18:42,LOWER MORELAND,BRAE BOURN RD & DEAD END
40.2541003,-75.3388642,DOCK DR & DETWILER RD;  TOWAMENCIN; Station 345B; 2016-01-06 @ 18:49:43;,19446,EMS: UNRESPONSIVE SUBJECT,1/6/2016 18:49,TOWAMENCIN,DOCK DR & DETWILER RD
40.0731193,-75.1316211,SPRING AVE & OLD YORK RD; CHELTENHAM; 2016-01-06 @ 18:54:25;,19027,Traffic: VEHICLE ACCIDENT -,1/6/2016 18:54,CHELTENHAM,SPRING AVE & OLD YORK RD
40.3077573,-75.3576657,HARLEYSVILLE PIKE & ALLENTOWN RD; FRANCONIA; 2016-01-06 @ 18:59:13;,18964,Traffic: VEHICLE ACCIDENT -,1/6/2016 18:59,FRANCONIA,HARLEYSVILLE PIKE & ALLENTOWN RD
40.1779856,-75.3084504,SKIPPACK PIKE & NORTH WALES RD; WHITPAIN; 2016-01-06 @ 18:57:20;,19422,Traffic: VEHICLE ACCIDENT -,1/6/2016 18:57,WHITPAIN,SKIPPACK PIKE & NORTH WALES RD
40.0812601,-75.1370254,LIMEKILN PIKE & RT309 EXPY SB;  CHELTENHAM; Station 358A; 2016-01-06 @ 19:04:59;,,EMS: UNCONSCIOUS SUBJECT,1/6/2016 19:04,CHELTENHAM,LIMEKILN PIKE & RT309 EXPY SB
40.1685378,-75.4982005,BLACK ROCK RD & S TRAPPE RD;  UPPER PROVIDENCE; Station 325; 2016-01-06 @ 19:03:37;,19468,EMS: ALTERED MENTAL STATUS,1/6/2016 19:03,UPPER PROVIDENCE,BLACK ROCK RD & S TRAPPE RD
40.2288994,-75.2624611,WELSH RD & NORTH WALES RD; MONTGOMERY; 2016-01-06 @ 19:04:43;,19454,Traffic: VEHICLE ACCIDENT -,1/6/2016 19:04,MONTGOMERY,WELSH RD & NORTH WALES RD
40.2570092,-75.670495,GLASGOW ST & PULASKI ST; WEST POTTSGROVE; 2016-01-06 @ 19:07:45;,19464,Traffic: HAZARDOUS ROAD CONDITIONS -,1/6/2016 19:07,WEST POTTSGROVE,GLASGOW ST & PULASKI ST
40.2570092,-75.670495,GLASGOW ST & PULASKI ST; WEST POTTSGROVE; 2016-01-06 @ 19:09:02;,19464,Traffic: HAZARDOUS ROAD CONDITIONS -,1/6/2016 19:09,WEST POTTSGROVE,GLASGOW ST & PULASKI ST
40.1553619,-75.3019602,YOST RD & DEKALB PIKE; WHITPAIN; 2016-01-06 @ 19:07:13;,19422,Traffic: VEHICLE ACCIDENT -,1/6/2016 19:07,WHITPAIN,YOST RD & DEKALB PIKE
40.127804,-75.3189024,RAHWAY AVE & BRISTOL AVE;  EAST NORRITON; Station 308; 2016-01-06 @ 19:11:22;,19401,EMS: GENERAL WEAKNESS,1/6/2016 19:11,EAST NORRITON,RAHWAY AVE & BRISTOL AVE
40.1830735,-75.1342709,NORRISTOWN RD;  HORSHAM; Station 352; 2016-01-06 @ 19:12:02;,19044,EMS: VEHICLE ACCIDENT,1/6/2016 19:12,HORSHAM,NORRISTOWN RD
40.1835207,-75.1655135,NORRISTOWN RD & HERMAN RD; HORSHAM; 2016-01-06 @ 19:11:59;,19044,Traffic: VEHICLE ACCIDENT -,1/6/2016 19:11,HORSHAM,NORRISTOWN RD & HERMAN RD
40.0742571,-75.309695,ELM ST & MAPLE ST;  CONSHOHOCKEN; Station 313A; 2016-01-06 @ 19:19:43;,19428,EMS: SEIZURES,1/6/2016 19:19,CONSHOHOCKEN,ELM ST & MAPLE ST
40.2498423,-75.6708255,SCOTT ST & W BUTTONWOOD ST;  POTTSTOWN; Station 329; 2016-01-06 @ 19:22:54;,19464,EMS: DIABETIC EMERGENCY,1/6/2016 19:22,POTTSTOWN,SCOTT ST & W BUTTONWOOD ST
40.13358,-75.442488,EGYPT RD & PINETOWN RD; LOWER PROVIDENCE; 2016-01-06 @ 19:24:31;,19403,Traffic: VEHICLE ACCIDENT -,1/6/2016 19:24,LOWER PROVIDENCE,EGYPT RD & PINETOWN RD
40.1292623,-75.4218226,EGYPT RD;  LOWER PROVIDENCE; Station 322A; 2016-01-06 @ 19:27:08;,19403,EMS: VEHICLE ACCIDENT,1/6/2016 19:27,LOWER PROVIDENCE,EGYPT RD
40.1292623,-75.4218226,EGYPT RD; LOWER PROVIDENCE; 2016-01-06 @ 19:26:54-Station:STA53;,19403,Fire: VEHICLE ACCIDENT,1/6/2016 19:26,LOWER PROVIDENCE,EGYPT RD
40.0249667,-75.2829046,BALLYTORE RD & DEAD END; LOWER MERION; 2016-01-06 @ 19:28:18-Station:STA21;,,Fire: FIRE ALARM,1/6/2016 19:28,LOWER MERION,BALLYTORE RD & DEAD END
40.1295515,-75.3785172,CENTRE AVE & BUCHANAN ST;  WEST NORRITON; Station 308B; 2016-01-06 @ 19:31:59;,,EMS: RESPIRATORY EMERGENCY,1/6/2016 19:31,WEST NORRITON,CENTRE AVE & BUCHANAN ST
40.119476,-75.247143,STENTON AVE & MILITIA HILL RD;  WHITEMARSH; Station 318; 2016-01-06 @ 19:32:45;,19034,EMS: RESPIRATORY EMERGENCY,1/6/2016 19:32,WHITEMARSH,STENTON AVE & MILITIA HILL RD
40.1375934,-75.4326057,PINETOWN RD & BRENDA LN;  LOWER PROVIDENCE; Station 322A; 2016-01-06 @ 19:27:08;,19403,EMS: VEHICLE ACCIDENT,1/6/2016 19:27,LOWER PROVIDENCE,PINETOWN RD & BRENDA LN
40.1375934,-75.4326057,PINETOWN RD & BRENDA LN; LOWER PROVIDENCE; 2016-01-06 @ 19:24:31;,19403,Traffic: VEHICLE ACCIDENT -,1/6/2016 19:24,LOWER PROVIDENCE,PINETOWN RD & BRENDA LN
40.0688103,-75.3536777,GYPSY LN;  UPPER MERION; Station 317; 2016-01-06 @ 19:39:52;,19406,EMS: UNKNOWN MEDICAL EMERGENCY,1/6/2016 19:39,UPPER MERION,GYPSY LN
40.0865385,-75.386284,MALL BLVD & W DEKALB PIKE; UPPER MERION; 2016-01-06 @ 19:37:18;,19406,Traffic: VEHICLE ACCIDENT -,1/6/2016 19:37,UPPER MERION,MALL BLVD & W DEKALB PIKE
40.0737021,-75.1309607,YORKTOWN PLZ & OLD YORK RD;  CHELTENHAM; Station 358; 2016-01-06 @ 19:41:06;,,EMS: HEMORRHAGING,1/6/2016 19:41,CHELTENHAM,YORKTOWN PLZ & OLD YORK RD
40.1118167,-75.2195546,W VALLEY GREEN RD & CREEK LN; WHITEMARSH; 2016-01-06 @ 19:42:40;,19031,Traffic: VEHICLE ACCIDENT -,1/6/2016 19:42,WHITEMARSH,W VALLEY GREEN RD & CREEK LN
40.2470749,-75.3054358,ALLENTOWN RD & WOODLAWN DR;  TOWAMENCIN; Station 345B; 2016-01-06 @ 19:50:07;,19446,EMS: HEMORRHAGING,1/6/2016 19:50,TOWAMENCIN,ALLENTOWN RD & WOODLAWN DR
40.1814038,-75.101693,PENN ST & SUMMIT AVE;  HATBORO; Station 384; 2016-01-06 @ 19:50:57;,19040,EMS: SUBJECT IN PAIN,1/6/2016 19:50,HATBORO,PENN ST & SUMMIT AVE
40.1341184,-75.3219733,CRIMSON DR & AMBER CIR; EAST NORRITON; 2016-01-06 @ 20:03:19-Station:STA61;,19401,Fire: APPLIANCE FIRE,1/6/2016 20:03,EAST NORRITON,CRIMSON DR & AMBER CIR
40.0001687,-75.2623318,WYNNEWOOD RD & WINCHESTER RD;  LOWER MERION; Station 313; 2016-01-06 @ 20:13:09;,19096,EMS: FALL VICTIM,1/6/2016 20:13,LOWER MERION,WYNNEWOOD RD & WINCHESTER RD
40.0715721,-75.3018042,WASHINGTON ST & POPLAR ST;  CONSHOHOCKEN; Station 313A; 2016-01-06 @ 20:20:21;,19428,EMS: FRACTURE,1/6/2016 20:20,CONSHOHOCKEN,WASHINGTON ST & POPLAR ST
40.1515884,-75.1018705,BALL RD & MORGAN MILL RD;  UPPER MORELAND; Station 381; 2016-01-06 @ 20:27:01;,19090,EMS: SUBJECT IN PAIN,1/6/2016 20:27,UPPER MORELAND,BALL RD & MORGAN MILL RD
40.110415,-75.333318,MAIN ST & FORD ST;  NORRISTOWN; Station 308A; 2016-01-06 @ 20:37:07;,19401,EMS: FALL VICTIM,1/6/2016 20:37,NORRISTOWN,MAIN ST & FORD ST
40.1644656,-75.1353356,BLAIR MILL RD & WITMER RD;  UPPER MORELAND; Station 384; 2016-01-06 @ 20:54:59;,19044,EMS: ASSAULT VICTIM,1/6/2016 20:54,UPPER MORELAND,BLAIR MILL RD & WITMER RD
40.2774679,-75.2604622,BETHLEHEM PIKE & TREWIGTOWN RD;  HATFIELD TOWNSHIP; Station 345; 2016-01-06 @ 20:53:28;,19440,EMS: SUBJECT IN PAIN,1/6/2016 20:53,HATFIELD TOWNSHIP,BETHLEHEM PIKE & TREWIGTOWN RD
40.1845001,-75.5380393,WALNUT ST & S 4TH AVE; ROYERSFORD; 2016-01-06 @ 20:55:51-Station:STA98;,19468,Fire: FIRE ALARM,1/6/2016 20:55,ROYERSFORD,WALNUT ST & S 4TH AVE
40.2017281,-75.1227512,W COUNTY LINE RD;  HORSHAM; Station 352; 2016-01-06 @ 20:59:17;,,EMS: VEHICLE ACCIDENT,1/6/2016 20:59,HORSHAM,W COUNTY LINE RD
40.226988,-75.1644661,W COUNTY LINE RD & PARK RD; HORSHAM; 2016-01-06 @ 20:59:12;,18976,Traffic: VEHICLE ACCIDENT -,1/6/2016 20:59,HORSHAM,W COUNTY LINE RD & PARK RD
40.279332,-75.5618921,FAGLEYSVILLE RD & WAGNER RD; NEW HANOVER; 2016-01-06 @ 21:10:26-Station:STA37;,19525,Fire: FIRE ALARM,1/6/2016 21:10,NEW HANOVER,FAGLEYSVILLE RD & WAGNER RD
40.1256627,-75.3337158,POWELL ST & E FREEDLEY ST; NORRISTOWN; 2016-01-06 @ 21:15:44;,19401,Traffic: HAZARDOUS ROAD CONDITIONS -,1/6/2016 21:15,NORRISTOWN,POWELL ST & E FREEDLEY ST
40.207694,-75.2758769,WASHINGTON AVE & S SWARTLEY ST;  NORTH WALES; Station 345B; 2016-01-06 @ 21:24:54;,19454,EMS: DIABETIC EMERGENCY,1/6/2016 21:24,NORTH WALES,WASHINGTON AVE & S SWARTLEY ST
40.0812601,-75.1370254,MATHER WAY & COMPOUND 19;  CHELTENHAM; Station 358; 2016-01-06 @ 21:35:00;,,EMS: CVA/STROKE,1/6/2016 21:35,CHELTENHAM,MATHER WAY & COMPOUND 19
40.1304067,-75.3040075,RENEL RD & VALLEY RD;  PLYMOUTH; Station 308; 2016-01-06 @ 21:34:00;,19462,EMS: UNCONSCIOUS SUBJECT,1/6/2016 21:34,PLYMOUTH,RENEL RD & VALLEY RD
40.0984644,-75.2671206,INDIAN GUIDE RD & MARBLE LN;  WHITEMARSH; Station 318; 2016-01-06 @ 21:44:52;,19444,EMS: ABDOMINAL PAINS,1/6/2016 21:44,WHITEMARSH,INDIAN GUIDE RD & MARBLE LN
40.1213712,-75.3323612,ARCH ST; NORRISTOWN; 2016-01-06 @ 21:45:34-Station:STA27;,19401,Fire: TRASH/DUMPSTER FIRE,1/6/2016 21:45,NORRISTOWN,ARCH ST
40.169884,-75.143292,DRESHER RD & WITMER RD; HORSHAM; 2016-01-06 @ 21:45:14;,19044,Traffic: VEHICLE ACCIDENT -,1/6/2016 21:45,HORSHAM,DRESHER RD & WITMER RD
40.112606,-75.339019,MAIN ST & ARCH ST; NORRISTOWN; 2016-01-06 @ 21:45:34-Station:STA27;,19401,Fire: TRASH/DUMPSTER FIRE,1/6/2016 21:45,NORRISTOWN,MAIN ST & ARCH ST
40.2445192,-75.5867253,HIGH ST & ALLISON DR;  LOWER POTTSGROVE; Station 329; 2016-01-06 @ 22:03:12;,19464,EMS: CARDIAC EMERGENCY,1/6/2016 22:03,LOWER POTTSGROVE,HIGH ST & ALLISON DR
40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2016-01-06 @ 22:02:14;,19403,EMS: CARDIAC EMERGENCY,1/6/2016 22:02,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD
40.083246,-75.127689,OLD YORK RD & MEETINGHOUSE RD;  CHELTENHAM; Station 358; 2016-01-06 @ 22:05:25;,19027,EMS: FALL VICTIM,1/6/2016 22:05,CHELTENHAM,OLD YORK RD & MEETINGHOUSE RD
40.1102019,-75.1805826,RED OAK RD & COUNTRY CLUB DR;  SPRINGFIELD; Station 311; 2016-01-06 @ 22:17:08;,19075,EMS: MEDICAL ALERT ALARM,1/6/2016 22:17,SPRINGFIELD,RED OAK RD & COUNTRY CLUB DR
40.0360186,-75.2877431,BLACK ROCK RD & ROCK CREEK RD; LOWER MERION; 2016-01-06 @ 22:25:26-Station:STA24;,19035,Fire: CARBON MONOXIDE DETECTOR,1/6/2016 22:25,LOWER MERION,BLACK ROCK RD & ROCK CREEK RD
40.3946575,-75.4950057,MAIN ST & W 6TH ST;  PENNSBURG; Station 369; 2016-01-06 @ 22:52:30;,18073,EMS: BACK PAINS/INJURY,1/6/2016 22:52,PENNSBURG,MAIN ST & W 6TH ST
40.1229005,-75.337665,BASIN ST & POWELL ST;  NORRISTOWN; Station 308A; 2016-01-06 @ 22:54:31;,19401,EMS: OVERDOSE,1/6/2016 22:54,NORRISTOWN,BASIN ST & POWELL ST
40.2437779,-75.2785354,CHESTNUT ST & FAIRVIEW AVE;  LANSDALE; Station 345; 2016-01-06 @ 22:57:49;,19446,EMS: CARDIAC EMERGENCY,1/6/2016 22:57,LANSDALE,CHESTNUT ST & FAIRVIEW AVE
40.1243602,-75.3815526,BRANDON RD & S SCHUYLKILL AVE;  WEST NORRITON; Station 308B; 2016-01-06 @ 23:07:35;,19403,EMS: HEAD INJURY,1/6/2016 23:07,WEST NORRITON,BRANDON RD & S SCHUYLKILL AVE
40.2290075,-75.3878525,DEAD END;  ; Station 318; 2016-01-06 @ 23:11:54;,,EMS: OVERDOSE,1/6/2016 23:11,,DEAD END
40.1192546,-75.2362381,HILLCREST AVE & DEAD END;  WHITEMARSH; Station 318; 2016-01-06 @ 23:11:54;,,EMS: OVERDOSE,1/6/2016 23:11,WHITEMARSH,HILLCREST AVE & DEAD END
40.1306977,-75.1185395,ROCKWELL RD & HAMILTON AVE;  ABINGTON; Station 381; 2016-01-06 @ 23:15:25;,19001,EMS: SEIZURES,1/6/2016 23:15,ABINGTON,ROCKWELL RD & HAMILTON AVE
40.2497852,-75.6513297,BEECH ST & MCCLELLAN ALY;  POTTSTOWN; Station 329; 2016-01-06 @ 23:20:53;,19464,EMS: ABDOMINAL PAINS,1/6/2016 23:20,POTTSTOWN,BEECH ST & MCCLELLAN ALY
40.3309982,-75.3304253,CHURCH AVE & AUTUMN LEA CIR;  TELFORD; Station 339; 2016-01-06 @ 23:24:19;,18969,EMS: HEAD INJURY,1/6/2016 23:24,TELFORD,CHURCH AVE & AUTUMN LEA CIR
40.1422617,-75.3898091,N TROOPER RD & RIDGE PIKE; LOWER PROVIDENCE; 2016-01-06 @ 23:22:21;,19403,Traffic: DISABLED VEHICLE -,1/6/2016 23:22,LOWER PROVIDENCE,N TROOPER RD & RIDGE PIKE
40.1873139,-75.1846099,BUTLER PIKE & NESBITT RD;  HORSHAM; Station 352; 2016-01-06 @ 23:48:46;,19002,EMS: CARDIAC EMERGENCY,1/6/2016 23:48,HORSHAM,BUTLER PIKE & NESBITT RD
40.1125844,-75.3297589,AIRY ST & TREMONT AVE; NORRISTOWN; 2016-01-07 @ 00:07:15;,19401,Traffic: VEHICLE ACCIDENT -,1/7/2016 0:07,NORRISTOWN,AIRY ST & TREMONT AVE
40.1113911,-75.3095048,GALLAGHER RD & BELVOIR RD;  PLYMOUTH; Station 308; 2016-01-07 @ 00:15:41;,19462,EMS: SUBJECT IN PAIN,1/7/2016 0:15,PLYMOUTH,GALLAGHER RD & BELVOIR RD
40.1256627,-75.3337158,POWELL ST & E FREEDLEY ST; NORRISTOWN; 2016-01-07 @ 00:26:40;,19401,Traffic: HAZARDOUS ROAD CONDITIONS -,1/7/2016 0:26,NORRISTOWN,POWELL ST & E FREEDLEY ST
40.2387237,-75.578516,EVERGREEN RD & W LIGHTCAP RD;  LOWER POTTSGROVE; Station 329; 2016-01-07 @ 00:35:45;,19464,EMS: HEMORRHAGING,1/7/2016 0:35,LOWER POTTSGROVE,EVERGREEN RD & W LIGHTCAP RD
40.0977661,-75.3776381,CROSSFIELD RD & MAIDEN LN;  UPPER MERION; Station 317; 2016-01-07 @ 00:33:11;,19406,EMS: RESPIRATORY EMERGENCY,1/7/2016 0:33,UPPER MERION,CROSSFIELD RD & MAIDEN LN
40.121139,-75.3849606,RIVERSEDGE DR & S SCHUYLKILL AVE;  WEST NORRITON; Station 308B; 2016-01-07 @ 00:32:21;,19403,EMS: HEMORRHAGING,1/7/2016 0:32,WEST NORRITON,RIVERSEDGE DR & S SCHUYLKILL AVE
40.1004231,-75.2070644,CHURCH RD & RAMP RT309 NB TO RT73; SPRINGFIELD; 2016-01-07 @ 00:34:17;,,Traffic: DISABLED VEHICLE -,1/7/2016 0:34,SPRINGFIELD,CHURCH RD & RAMP RT309 NB TO RT73
40.1252556,-75.0373193,PHILMONT AVE & MAPLE DR; LOWER MORELAND; 2016-01-07 @ 00:43:14;,19006,Traffic: DISABLED VEHICLE -,1/7/2016 0:43,LOWER MORELAND,PHILMONT AVE & MAPLE DR
40.1503559,-75.34126,W GERMANTOWN PIKE;  EAST NORRITON; Station 308; 2016-01-07 @ 00:46:02;,,EMS: OVERDOSE,1/7/2016 0:46,EAST NORRITON,W GERMANTOWN PIKE
40.1435172,-75.3152937,GERMANTOWN PIKE & MILL RD;  EAST NORRITON; Station 308; 2016-01-07 @ 00:46:02;,19401,EMS: OVERDOSE,1/7/2016 0:46,EAST NORRITON,GERMANTOWN PIKE & MILL RD
40.1279724,-75.0292762,PHILMONT AVE & WOODLAND CIR; LOWER MORELAND; 2016-01-07 @ 01:03:14;,19006,Traffic: HAZARDOUS ROAD CONDITIONS -,1/7/2016 1:03,LOWER MORELAND,PHILMONT AVE & WOODLAND CIR
40.2316017,-75.2186547,HORSHAM RD & PHEASANT RUN;  MONTGOMERY; Station 345A; 2016-01-07 @ 01:18:52;,18936,EMS: FALL VICTIM,1/7/2016 1:18,MONTGOMERY,HORSHAM RD & PHEASANT RUN
40.1448042,-75.3120511,HAINES RD & STUART DR;  EAST NORRITON; Station 308; 2016-01-07 @ 01:17:51;,19401,EMS: FRACTURE,1/7/2016 1:17,EAST NORRITON,HAINES RD & STUART DR
40.2116628,-75.2759685,3RD ST & E MONTGOMERY AVE; NORTH WALES; 2016-01-07 @ 01:19:34-Station:STA62;,19454,Fire: FIRE ALARM,1/7/2016 1:19,NORTH WALES,3RD ST & E MONTGOMERY AVE
40.241018,-75.4727681,FELL LN & DARTMOOR RD;  PERKIOMEN; Station 324; 2016-01-07 @ 01:24:24;,19473,EMS: OVERDOSE,1/7/2016 1:24,PERKIOMEN,FELL LN & DARTMOOR RD
40.2418954,-75.3436922,BUSTARD RD & RITTENHOUSE RD; TOWAMENCIN; 2016-01-07 @ 01:48:32-Station:STA76;,19438,Fire: FIRE INVESTIGATION,1/7/2016 1:48,TOWAMENCIN,BUSTARD RD & RITTENHOUSE RD
40.157915,-75.226525,SPRING GARDEN ST & TENNIS AVE;  AMBLER; Station 351; 2016-01-07 @ 01:58:18;,19002,EMS: MEDICAL ALERT ALARM,1/7/2016 1:58,AMBLER,SPRING GARDEN ST & TENNIS AVE
40.1256627,-75.3337158,POWELL ST & E FREEDLEY ST; NORRISTOWN; 2016-01-07 @ 02:10:08;,19401,Traffic: HAZARDOUS ROAD CONDITIONS -,1/7/2016 2:10,NORRISTOWN,POWELL ST & E FREEDLEY ST
40.2379133,-75.290509,GREEN ST & W HANCOCK ST;  LANSDALE; Station 345B; 2016-01-07 @ 02:14:30;,19446,EMS: CARDIAC EMERGENCY,1/7/2016 2:14,LANSDALE,GREEN ST & W HANCOCK ST
40.0119121,-75.3142761,BUCK LN & HAYDOCK LN;  DELAWARE COUNTY; Station EMS; 2016-01-07 @ 02:11:39;,19041,EMS: OVERDOSE,1/7/2016 2:11,DELAWARE COUNTY,BUCK LN & HAYDOCK LN
40.2451736,-75.6420833,WASHINGTON ST & BUTTONWOOD ALY;  POTTSTOWN; Station 329; 2016-01-07 @ 02:13:56;,19464,EMS: UNKNOWN MEDICAL EMERGENCY,1/7/2016 2:13,POTTSTOWN,WASHINGTON ST & BUTTONWOOD ALY
40.2274316,-75.6235951,OLD SCHUYLKILL RD & E SCHUYLKILL RD;  CHESTER COUNTY; Station 3A84; 2016-01-07 @ 02:25:36;,19465,EMS: UNKNOWN MEDICAL EMERGENCY,1/7/2016 2:25,CHESTER COUNTY,OLD SCHUYLKILL RD & E SCHUYLKILL RD
40.3946575,-75.4950057,MAIN ST & W 6TH ST;  PENNSBURG; Station 369; 2016-01-07 @ 02:27:10;,18073,EMS: RESPIRATORY EMERGENCY,1/7/2016 2:27,PENNSBURG,MAIN ST & W 6TH ST
40.1903913,-75.2695399,LAFAYETTE AVE & WISSAHICKON GREEN RIBBON TRL;  WHITEMARSH; Station 318; 2016-01-07 @ 02:32:43;,19454,EMS: HEAD INJURY,1/7/2016 2:32,WHITEMARSH,LAFAYETTE AVE & WISSAHICKON GREEN RIBBON TRL
40.2054194,-75.4255952,CENTER AVE & LANDIS RD;  SKIPPACK; Station 336; 2016-01-07 @ 02:47:26;,19426,EMS: SEIZURES,1/7/2016 2:47,SKIPPACK,CENTER AVE & LANDIS RD
40.0921788,-75.3609945,MONROE BLVD & S HENDERSON RD;  UPPER MERION; Station 317; 2016-01-07 @ 03:52:15;,19406,EMS: HEMORRHAGING,1/7/2016 3:52,UPPER MERION,MONROE BLVD & S HENDERSON RD
40.2449124,-75.6443631,HIGH ST & S FRANKLIN ST;  POTTSTOWN; Station 329; 2016-01-07 @ 04:08:12;,19464,EMS: ABDOMINAL PAINS,1/7/2016 4:08,POTTSTOWN,HIGH ST & S FRANKLIN ST
40.2217235,-75.2929004,BAINBRIDGE LN & PROVIDENCE LN; UPPER GWYNEDD; 2016-01-07 @ 04:21:50-Station:STA80;,19446,Fire: BUILDING FIRE,1/7/2016 4:21,UPPER GWYNEDD,BAINBRIDGE LN & PROVIDENCE LN
40.1479494,-75.139172,WOODLYN AVE & JILL RD;  UPPER DUBLIN; Station 381; 2016-01-07 @ 04:30:29;,19090,EMS: BACK PAINS/INJURY,1/7/2016 4:30,UPPER DUBLIN,WOODLYN AVE & JILL RD
40.121139,-75.3849606,SCHUYLKILL AVE & RIVERSEDGE DR;  WEST NORRITON; Station 308B; 2016-01-07 @ 04:48:08;,19403,EMS: UNCONSCIOUS SUBJECT,1/7/2016 4:48,WEST NORRITON,SCHUYLKILL AVE & RIVERSEDGE DR
40.2382219,-75.229328,HORSHAM RD & GENERAL HANCOCK BLVD;  MONTGOMERY; Station 345A; 2016-01-07 @ 05:21:13;,19454,EMS: SUBJECT IN PAIN,1/7/2016 5:21,MONTGOMERY,HORSHAM RD & GENERAL HANCOCK BLVD
40.1145789,-75.3446406,MAIN ST & SWEDE ST; NORRISTOWN; 2016-01-07 @ 05:22:20-Station:STA27;,19401,Fire: FIRE INVESTIGATION,1/7/2016 5:22,NORRISTOWN,MAIN ST & SWEDE ST
40.1585374,-75.2141231,BETHLEHEM PIKE & ARGYLE AVE;  AMBLER; Station 351; 2016-01-07 @ 05:24:28;,19002,EMS: ALTERED MENTAL STATUS,1/7/2016 5:24,AMBLER,BETHLEHEM PIKE & ARGYLE AVE
40.2495838,-75.6036588,COUNTRY DR & SUNNYSIDE AVE; LOWER POTTSGROVE; 2016-01-07 @ 05:59:17-Station:STA58;,19464,Fire: FIRE ALARM,1/7/2016 5:59,LOWER POTTSGROVE,COUNTRY DR & SUNNYSIDE AVE
40.2533806,-75.6951436,RANDOM RD & DUSK DR;  BERKS COUNTY; Station EMS; 2016-01-07 @ 05:58:36;,19518,EMS: ABDOMINAL PAINS,1/7/2016 5:58,BERKS COUNTY,RANDOM RD & DUSK DR
40.0249667,-75.2829046,SCHUYLKILL EXPY & RAMP BELMONT AVE TO I76 EB; LOWER MERION; 2016-01-07 @ 06:20:05;,,Traffic: VEHICLE ACCIDENT -,1/7/2016 6:20,LOWER MERION,SCHUYLKILL EXPY & RAMP BELMONT AVE TO I76 EB
40.0235653,-75.2305042,BELMONT AVE & OLD BELMONT AVE; LOWER MERION; 2016-01-07 @ 06:28:17;,19004,Traffic: VEHICLE ACCIDENT -,1/7/2016 6:28,LOWER MERION,BELMONT AVE & OLD BELMONT AVE
40.222135,-75.471965,WYNNEWOOD DR & WARTMAN RD; PERKIOMEN; 2016-01-07 @ 06:33:35-Station:STA66;,19426,Fire: FIRE ALARM,1/7/2016 6:33,PERKIOMEN,WYNNEWOOD DR & WARTMAN RD
40.1723141,-75.4927278,RT422  & TROUTMAN RD UNDERPASS; UPPER PROVIDENCE; 2016-01-07 @ 06:41:01;,,Traffic: VEHICLE ACCIDENT -,1/7/2016 6:41,UPPER PROVIDENCE,RT422  & TROUTMAN RD UNDERPASS
40.3156405,-75.6239092,RT100 NB & JACKSON RD; DOUGLASS; 2016-01-07 @ 06:43:03;,19525,Traffic: DISABLED VEHICLE -,1/7/2016 6:43,DOUGLASS,RT100 NB & JACKSON RD
